ID,PlayerID,Date,LocalTime,StandardTime,PickBan,WarmUp,Advantage,Map,StartSide,TKills,TAssists,TDeaths,CTKills,CTAssists,CTDeaths,Damage,ADR,HS,Result,Rank,Queue,Rating,AvgFriendly,AvgEnemy,AverageOverall,Comments,KASTPercentage,GamesToday,LossStreak,WinStreak,LeetifyRating,LeetifyPosition,LeetifyAim,LeetifyUtility
674.0,1.0,2025-04-23,00:24:00,00:24:00,First,AimLabs,Them,Inferno,T,8.0,4.0,10.0,12.0,4.0,9.0,2343.0,78.0,10.0,Win,17202,1.0,,,,,,,1,0,1,,,,
675.0,1.0,2025-04-23,23:12:00,23:12:00,First,Deathmatch,Them,Nuke,T,18.0,0.0,8.0,10.0,4.0,13.0,2339.0,80.0,28.0,Loss,17573,1.0,,,,,,,2,1,0,1.63,43.0,60.0,44.0
676.0,1.0,2025-04-25,21:57:00,21:57:00,First,AimLabs,Them,Mirage,T,9.0,3.0,6.0,4.0,2.0,6.0,1507.0,79.0,15.0,Loss,17119,1.0,,,,,,,1,2,0,-3.64,60.0,38.0,65.0
677.0,1.0,2025-04-25,22:35:00,22:35:00,First,Deathmatch,Us,Nuke,T,2.0,5.0,8.0,9.0,3.0,10.0,1555.0,64.0,36.0,Win,16705,1.0,,,,,,,2,0,1,,,,
678.0,1.0,2025-05-05,20:25:00,20:25:00,First,,Them,Ancient,T,5.0,1.0,10.0,3.0,0.0,3.0,1055.0,70.0,37.0,Loss,17060,5.0,,,,,,,1,1,0,-13.31,34.0,75.0,52.0
679.0,1.0,2025-05-05,20:52:00,20:52:00,Second,,Them,Dust II,CT,5.0,2.0,10.0,5.0,2.0,7.0,1543.0,70.0,40.0,Loss,16849,5.0,,,,,,,2,2,0,-6.11,33.0,45.0,49.0
680.0,1.0,2025-05-05,21:38:00,21:38:00,Second,,Us,Ancient,CT,1.0,1.0,7.0,8.0,4.0,10.0,818.0,38.0,55.0,Loss,16431,4.0,,,,,,,3,3,0,-8.26,74.0,67.0,54.0
681.0,1.0,2025-05-10,19:32:00,19:32:00,Second,AimLabs,Us,Mirage,CT,5.0,1.0,6.0,6.0,5.0,9.0,1295.0,68.0,54.0,Loss,16145,1.0,,,,,,,1,4,0,-0.86,39.0,40.0,61.0
682.0,1.0,2025-05-10,20:56:00,20:56:00,Second,,Them,Dust II,CT,1.0,2.0,6.0,5.0,4.0,10.0,884.0,49.0,0.0,Loss,15809,5.0,,,,,,,2,5,0,-7.61,48.0,15.0,87.0
683.0,1.0,2025-05-10,21:26:00,21:26:00,First,,Neither,Mirage,T,2.0,2.0,6.0,7.0,4.0,7.0,1156.0,57.0,55.0,Loss,15370,5.0,,,,,,,3,6,0,-2.86,21.0,29.0,57.0
684.0,1.0,2025-05-12,19:53:00,19:53:00,First,,Them,Inferno,T,3.0,2.0,8.0,7.0,2.0,8.0,1357.0,56.0,30.0,Loss,15008,2.0,,,,,,,1,7,0,-1.8,44.0,29.0,60.0
685.0,1.0,2025-05-12,20:43:00,20:43:00,Second,,Neither,Nuke,CT,5.0,2.0,9.0,7.0,3.0,9.0,1393.0,46.0,8.0,Tie,15000,5.0,,,,,,,2,0,0,,,,
686.0,1.0,2025-05-12,21:32:00,21:32:00,Second,,Neither,Dust II,CT,7.0,2.0,10.0,4.0,3.0,11.0,1306.0,54.0,63.0,Loss,15000,5.0,,,,,,,3,1,0,-7.57,41.0,50.0,61.0
687.0,1.0,2025-05-13,20:21:00,20:21:00,First,,,Ancient,T,14.0,0.0,8.0,9.0,3.0,7.0,2114.0,84.0,17.0,Win,14888,5.0,,,,,2EL,,1,0,1,3.41,65.0,49.0,69.0
688.0,1.0,2025-05-13,21:07:00,21:07:00,First,,Us,Anubis,T,8.0,3.0,8.0,1.0,1.0,6.0,1176.0,61.0,44.0,Loss,14999,4.0,,,,,,,2,1,0,-2.14,59.0,40.0,65.0
689.0,1.0,2025-05-19,20:41:00,20:41:00,Second,,Us,Ancient,CT,4.0,0.0,4.0,3.0,2.0,10.0,890.0,55.0,28.0,Loss,15123,5.0,,,,,,,1,2,0,,,,
690.0,1.0,2025-05-19,21:10:00,21:10:00,First,,Us,Anubis,T,9.0,0.0,5.0,8.0,5.0,9.0,2062.0,89.0,29.0,Win,15000,5.0,,,,,,,2,0,1,-3.48,43.0,75.0,56.0
691.0,1.0,2025-05-19,23:47:00,23:47:00,Second,AimLabs,Us,Nuke,CT,8.0,1.0,9.0,7.0,2.0,8.0,1570.0,68.0,26.0,Loss,15105,1.0,,,,,,,3,1,0,1.19,55.0,39.0,33.0
692.0,1.0,2025-05-19,00:42:00,00:42:00,First,Deathmatch,Us,Dust II,T,5.0,3.0,10.0,8.0,5.0,5.0,1169.0,53.0,46.0,Win,15000,1.0,,,,,,,4,0,1,,,,
693.0,1.0,2025-05-25,21:30:00,21:30:00,Second,,Us,Mirage,CT,8.0,2.0,11.0,9.0,5.0,3.0,1895.0,63.0,40.0,Tie,15113,4.0,,,,,,,1,0,0,-1.19,29.0,49.0,67.0
694.0,1.0,2025-05-25,22:21:00,22:21:00,Second,,Them,Dust II,CT,6.0,2.0,5.0,5.0,5.0,6.0,1379.0,62.0,18.0,Win,15057,4.0,,,,,,,2,0,1,1.76,29.0,31.0,63.0
695.0,1.0,2025-05-25,22:58:00,22:58:00,First,,Neither,Ancient,T,4.0,1.0,7.0,4.0,1.0,1.0,775.0,48.0,37.0,Win,15316,3.0,,,,,,,3,0,2,1.58,77.0,20.0,61.0
696.0,1.0,2025-05-28,20:12:00,20:12:00,First,,Them,Nuke,T,9.0,2.0,8.0,11.0,1.0,6.0,1965.0,89.0,25.0,Win,15686,5.0,,,,,,,1,0,3,1.06,63.0,58.0,23.0
697.0,1.0,2025-05-28,20:56:00,20:56:00,First,,,Dust II,T,5.0,5.0,8.0,3.0,1.0,7.0,1039.0,51.0,50.0,Loss,15924,5.0,,,,,,,2,1,0,-2.82,70.0,39.0,30.0
698.0,1.0,2025-05-28,21:38:00,21:38:00,First,AimLabs,Us,Dust II,T,8.0,1.0,9.0,1.0,0.0,5.0,899.0,49.0,44.0,Loss,15499,1.0,,,,,,,3,2,0,,,,
699.0,1.0,2025-06-05,20:31:00,20:31:00,First,,Us,Ancient,CT,5.0,4.0,8.0,7.0,3.0,10.0,1430.0,59.0,58.0,Loss,15124,5.0,,,,,,,1,3,0,,,,
700.0,1.0,2025-06-05,21:13:00,21:13:00,Second,,Neither,Dust II,CT,3.0,9.0,12.0,8.0,3.0,9.0,1635.0,54.0,63.0,Tie,15000,5.0,,,,,,,2,0,0,,,,
701.0,1.0,2025-06-06,21:15:00,21:15:00,Second,,Us,Ancient,CT,0.0,0.0,1.0,5.0,2.0,9.0,374.0,26.0,40.0,Loss,15000,4.0,,,,,TML,,1,1,0,,,,
702.0,1.0,2025-06-10,23:26:00,23:26:00,First,,Them,Anubis,CT,8.0,2.0,4.0,4.0,7.0,7.0,1684.0,80.0,41.0,Win,14894,4.0,,,,,,,1,0,1,,,,
703.0,1.0,2025-06-12,21:54:00,21:54:00,Second,,,Anubis,T,7.0,6.0,9.0,8.0,8.0,13.0,2227.0,76.0,60.0,Win,14999,2.0,,,,,,,1,0,2,,,,
704.0,1.0,2025-06-15,21:14:00,21:14:00,Second,,Us,Anubis,CT,5.0,5.0,10.0,5.0,2.0,9.0,1355.0,56.0,30.0,Win,15117,5.0,,,,,,,1,0,3,-2.29,31.0,31.0,69.0
705.0,1.0,2025-06-23,19:51:00,19:51:00,Second,Deathmatch,Them,Anubis,T,4.0,1.0,10.0,7.0,1.0,4.0,769.0,38.0,36.0,Win,15482,1.0,,,,,,,1,0,4,-1.57,32.0,39.0,63.0
706.0,1.0,2025-06-23,20:29:00,20:29:00,First,,Us,Nuke,T,1.0,2.0,11.0,1.0,3.0,3.0,406.0,23.0,0.0,Loss,15844,1.0,,,,,,,2,1,0,-11.77,12.0,15.0,61.0
707.0,1.0,2025-06-23,,,Second,AimLabs,Us,Mirage,CT,6.0,2.0,5.0,3.0,2.0,10.0,1061.0,55.0,33.0,Loss,15650,1.0,,,,,,,3,2,0,-1.65,21.0,25.0,58.0
708.0,1.0,2025-06-23,22:13:00,22:13:00,First,Deathmatch,Neither,Anubis,CT,2.0,3.0,9.0,5.0,3.0,6.0,851.0,40.0,14.0,Loss,15261,1.0,,,,,,,4,3,0,,,,
709.0,2.0,2025-06-24,22:43:00,22:43:00,Second,,,Nuke,CT,7.0,1.0,10.0,11.0,4.0,8.0,1849.0,77.0,44.0,Loss,Unrated,2.0,,,,,,,1,4,0,,,,
710.0,1.0,2025-06-24,23:32:00,23:32:00,Second,,Us,Nuke,CT,,,,,,,1254.0,73.0,36.0,Win,15000,1.0,,,,,,,2,0,1,,,,
711.0,1.0,2025-06-28,21:28:00,21:28:00,Second,,Neither,Mirage,CT,5.0,1.0,10.0,7.0,2.0,8.0,1242.0,51.0,50.0,Loss,15229,4.0,,,,,,,1,1,0,,,,
712.0,1.0,2025-06-28,22:12:00,22:12:00,First,,Us,Dust II,T,7.0,3.0,7.0,5.0,7.0,3.0,1516.0,72.0,33.0,Win,15000,4.0,,,,,,,2,0,1,,,,
713.0,1.0,2025-06-29,23:11:00,23:11:00,First,,Us,Dust II,T,8.0,1.0,10.0,6.0,1.0,6.0,1492.0,64.0,42.0,Loss,15317,1.0,,,,,,,1,1,0,0.16,24.0,60.0,17.0
714.0,1.0,2025-06-30,12:41:00,12:41:00,First,Deathmatch,Us,Anubis,T,5.0,3.0,10.0,4.0,1.0,7.0,1158.0,52.0,33.0,Loss,15000,1.0,,,,,,,1,2,0,-8.43,36.0,73.0,38.0
715.0,1.0,2025-06-30,13:19:00,13:19:00,Second,,Neither,Nuke,CT,9.0,4.0,10.0,4.0,5.0,11.0,1925.0,66.0,61.0,Loss,14886,1.0,,,,,,,2,3,0,-3.12,33.0,53.0,25.0
716.0,1.0,2025-07-01,19:09:00,19:09:00,Second,,Them,Dust II,CT,0.0,0.0,1.0,7.0,1.0,9.0,814.0,58.0,14.0,Loss,14327,3.0,,,,,S,,1,4,0,,,,
717.0,1.0,2025-07-01,19:32:00,19:32:00,Second,,Us,Mirage,CT,3.0,3.0,5.0,3.0,3.0,7.0,944.0,47.0,33.0,Win,13857,3.0,,,,,,,2,0,1,,,,
718.0,1.0,2025-07-07,15:42:00,15:42:00,First,,Us,Train,CT,10.0,2.0,13.0,16.0,3.0,9.0,2578.0,85.0,46.0,Tie,14209,2.0,,,,,,,1,0,0,0.27,35.0,63.0,61.0
719.0,1.0,2025-07-07,16:30:00,16:30:00,First,,Them,Mirage,T,7.0,4.0,7.0,4.0,4.0,4.0,1407.0,61.0,27.0,Win,14153,2.0,,,,,,,2,0,1,,,,
720.0,1.0,2025-07-07,18:47:00,18:47:00,Second,,,Ancient,CT,2.0,3.0,7.0,6.0,2.0,10.0,1263.0,63.0,12.0,Loss,14521,4.0,,,,,,,3,1,0,,,,
721.0,1.0,2025-07-07,19:21:00,19:21:00,Second,,Neither,Dust II,CT,6.0,7.0,3.0,7.0,2.0,6.0,1094.0,57.0,38.0,Win,14261,4.0,,,,,,,4,0,1,,,,
722.0,1.0,2025-07-07,19:57:00,19:57:00,Second,,,Ancient,CT,,,,,,,919.0,41.0,11.0,Win,14633,5.0,,,,,,,5,0,2,,,,
723.0,1.0,2025-07-07,20:36:00,20:36:00,Second,,Us,Mirage,CT,12.0,2.0,10.0,5.0,1.0,11.0,1706.0,56.0,41.0,Loss,14971,5.0,,,,,,,6,1,0,,,,
724.0,1.0,2025-07-08,23:18:00,23:18:00,Second,,Them,Ancient,T,8.0,2.0,9.0,3.0,2.0,6.0,1341.0,67.0,27.0,Loss,14537,2.0,,,,,,,1,2,0,,,,
725.0,1.0,2025-07-08,23:50:00,23:50:00,First,,Them,Mirage,T,11.0,5.0,9.0,10.0,3.0,5.0,2236.0,97.0,42.0,Win,14192,2.0,,,,,,,2,0,1,,,,
726.0,1.0,2025-07-09,21:15:00,21:15:00,First,,,Nuke,T,,,,,,,1128.0,56.0,25.0,Loss,14562,3.0,,,,,,,1,1,0,,,,
727.0,1.0,2025-07-15,20:45:00,20:45:00,First,,Neither,Ancient,T,10.0,7.0,6.0,2.0,2.0,2.0,1299.0,76.0,41.0,Win,Unrated,5.0,,,,,,,1,0,1,5.0,43.0,33.0,56.0
728.0,1.0,2025-07-15,21:17:00,21:17:00,Second,,Neither,Overpass,CT,0.0,2.0,2.0,10.0,0.0,5.0,1029.0,68.0,40.0,Win,Unrated,5.0,,,,,,,2,0,2,,,,
729.0,1.0,2025-07-17,19:26:00,19:26:00,First,,,Dust II,T,6.0,5.0,7.0,4.0,3.0,4.0,1064.0,50.0,30.0,Win,Unrated,5.0,,,,,,,1,0,3,,,,
730.0,1.0,2025-07-17,20:02:00,20:02:00,First,,Them,Mirage,T,5.0,3.0,11.0,2.0,5.0,4.0,1137.0,71.0,85.0,Loss,Unrated,4.0,,,,,BC,,2,1,0,,,,
731.0,1.0,2025-07-17,20:32:00,20:32:00,Second,,Them,Overpass,CT,2.0,2.0,5.0,6.0,3.0,8.0,1062.0,62.0,25.0,Loss,Unrated,5.0,,,,,,,3,2,0,,,,
732.0,1.0,2025-07-17,21:05:00,21:05:00,First,,,Ancient,T,5.0,2.0,10.0,3.0,5.0,5.0,1155.0,50.0,25.0,Win,Unrated,5.0,,,,,,,4,0,1,,,,
733.0,1.0,2025-07-17,21:47:00,21:47:00,Second,,,Mirage,CT,5.0,4.0,9.0,8.0,4.0,5.0,1468.0,63.0,46.0,Win,Unrated,4.0,,,,,,,5,0,2,,,,
734.0,1.0,2025-07-19,18:14:00,18:14:00,First,,Them,Mirage,T,5.0,1.0,10.0,1.0,5.0,7.0,968.0,46.0,16.0,Loss,Unrated,5.0,,,,,,,1,1,0,,,,
735.0,1.0,2025-07-19,18:49:00,18:49:00,Second,,Them,Mirage,CT,2.0,0.0,4.0,4.0,1.0,10.0,682.0,40.0,0.0,Loss,Unrated,5.0,,,,,,,2,2,0,,,,
736.0,1.0,2025-07-19,19:17:00,19:17:00,Second,,,Train,CT,1.0,3.0,3.0,5.0,2.0,10.0,1022.0,68.0,66.0,Loss,Unrated,5.0,,,,,,,3,3,0,,,,
737.0,1.0,2025-07-20,19:05:00,19:05:00,Second,,,Dust II,CT,,,,,,,1122.0,58.0,30.0,Loss,Unrated,5.0,,,,,,,1,4,0,,,,
738.0,1.0,2025-07-20,20:56:00,20:56:00,First,,Us,Ancient,T,7.0,4.0,5.0,5.0,2.0,4.0,1317.0,69.0,33.0,Win,Unrated,5.0,,,,,,,2,0,1,,,,
739.0,1.0,2025-07-22,18:38:00,18:38:00,Second,,,Train,CT,8.0,4.0,7.0,4.0,4.0,7.0,1383.0,65.0,33.0,Win,Unrated,1.0,1.0,,17422.0,17080.0,,76.2,1,0,2,-3.89,29.0,72.0,75.0
740.0,1.0,2025-07-22,19:34:00,19:34:00,First,AimLabs,Them,Overpass,T,11.0,2.0,9.0,10.0,3.0,6.0,1800.0,75.0,33.0,Win,Unrated,1.0,1.39,17622.0,15783.0,16366.0,,87.5,2,0,3,-1.02,51.0,72.0,52.0
741.0,1.0,2025-07-22,20:29:00,20:29:00,First,Deathmatch,Them,Mirage,T,8.0,4.0,7.0,5.0,0.0,10.0,1297.0,54.0,30.0,Win,Unrated,1.0,,,,,,,3,0,4,,,,
742.0,1.0,2025-07-27,20:31:00,20:31:00,First,,Them,Nuke,T,4.0,1.0,8.0,9.0,0.0,7.0,1361.0,59.0,46.0,Loss,Unrated,4.0,,,,,,,1,1,0,,,,
743.0,1.0,2025-07-27,21:09:00,21:09:00,First,,,Mirage,T,8.0,2.0,8.0,11.0,2.0,6.0,1827.0,76.0,47.0,Loss,Unrated,4.0,,,,,,,2,2,0,,,,
744.0,1.0,2025-07-29,20:59:00,20:59:00,Second,Deathmatch,Us,Dust II,T,4.0,6.0,11.0,1.0,2.0,7.0,1099.0,52.0,80.0,Loss,Unrated,1.0,,,,,,,1,3,0,,,,
745.0,2.0,2025-07-29,21:45:00,21:45:00,Second,,Them,Overpass,CT,,,,13.0,2.0,7.0,,,,Loss,Unrated,2.0,,,,,,,2,4,0,,,,
746.0,2.0,2025-07-29,22:27:00,22:27:00,,,Them,Nuke,CT,,,,,,,1637.0,86.0,18.0,Win,Unrated,2.0,,,,,,,3,0,1,,,,
747.0,2.0,2025-07-29,,,,,,,,,,,,,,789.0,52.0,25.0,Loss,Unrated,2.0,,,,,,,4,1,0,,,,
748.0,2.0,2025-07-29,23:26:00,23:26:00,First,,Them,Inferno,T,,,,,,,2205.0,110.0,42.0,Loss,Unrated,2.0,,,,,,,5,2,0,,,,
749.0,2.0,2025-07-30,00:03:00,00:03:00,Second,,Us,Mirage,CT,8.0,2.0,6.0,7.0,5.0,7.0,1903.0,95.0,46.0,Win,Unrated,2.0,,,,,,,1,0,1,,,,
750.0,1.0,2025-07-30,21:06:00,21:06:00,First,Deathmatch,Them,Inferno,T,12.0,0.0,3.0,5.0,0.0,5.0,1581.0,83.0,41.0,Win,Unrated,1.0,,,,,,,2,0,2,3.57,36.0,92.0,52.0
751.0,1.0,2025-07-30,21:55:00,21:55:00,First,,Them,Dust II,T,9.0,0.0,8.0,8.0,1.0,4.0,1625.0,81.0,64.0,Win,16708,1.0,,,,,,,3,0,3,4.89,37.0,76.0,46.0
752.0,1.0,2025-08-01,20:04:00,20:04:00,First,,Us,Overpass,T,8.0,2.0,11.0,2.0,1.0,4.0,896.0,47.0,50.0,Loss,17185,3.0,,,,,,,1,1,0,,,,
753.0,1.0,2025-08-02,19:43:00,19:43:00,First,,Neither,Ancient,T,5.0,3.0,11.0,5.0,1.0,4.0,1076.0,56.0,30.0,Loss,17062,5.0,,,,,,,1,2,0,,,,
754.0,1.0,2025-08-02,20:16:00,20:16:00,Second,,Them,Nuke,CT,8.0,1.0,2.0,7.0,2.0,6.0,1421.0,78.0,46.0,Win,,5.0,,,,,,,2,0,1,-6.19,19.0,69.0,12.0
755.0,1.0,2025-08-02,20:54:00,20:54:00,First,,Us,Nuke,T,3.0,1.0,12.0,3.0,1.0,5.0,861.0,45.0,33.0,Loss,17362,3.0,,,,,TML,,3,1,0,4.81,40.0,66.0,4.0
756.0,1.0,2025-08-02,21:33:00,21:33:00,Second,,,Mirage,CT,6.0,1.0,11.0,13.0,4.0,9.0,1920.0,64.0,42.0,Loss,17257,3.0,,,,,,,4,2,0,,,,
757.0,1.0,2025-08-04,21:00:00,21:00:00,Second,Deathmatch,Us,Mirage,CT,7.0,2.0,6.0,8.0,4.0,10.0,1747.0,91.0,20.0,Loss,17151,1.0,,,,,,,1,3,0,,,,
758.0,1.0,2025-08-04,21:41:00,21:41:00,First,Deathmatch,,Nuke,CT,4.0,1.0,11.0,10.0,3.0,6.0,1465.0,63.0,14.0,Loss,16905,1.0,,,,,,,2,4,0,-4.11,33.0,59.0,29.0
759.0,1.0,2025-08-04,22:35:00,22:35:00,First,AimLabs,Us,Inferno,CT,8.0,1.0,6.0,6.0,2.0,9.0,1414.0,64.0,28.0,Loss,16524,1.0,,,,,,,3,5,0,-4.23,38.0,55.0,35.0
760.0,1.0,2025-08-04,23:23:00,23:23:00,First,,Us,Mirage,T,7.0,4.0,5.0,5.0,2.0,7.0,1656.0,72.0,38.0,Win,16170,1.0,,,,,,,4,0,1,,,,
761.0,1.0,2025-08-06,18:19:00,18:19:00,Second,,Them,Nuke,CT,5.0,0.0,6.0,8.0,7.0,7.0,1505.0,75.0,38.0,Win,16512,4.0,,,,,,,1,0,2,,,,
762.0,1.0,2025-08-06,19:01:00,19:01:00,First,,Us,Overpass,T,9.0,0.0,5.0,3.0,2.0,7.0,945.0,,,Win,16880,4.0,,,,,,,2,0,3,-2.93,26.0,83.0,13.0
763.0,1.0,2025-08-06,19:44:00,19:44:00,First,,Neither,Ancient,T,4.0,3.0,10.0,8.0,4.0,7.0,1200.0,50.0,25.0,Loss,17248,4.0,,,,,,,3,1,0,-1.37,42.0,83.0,29.0
764.0,1.0,2025-08-06,20:29:00,20:29:00,First,,Them,Mirage,T,12.0,1.0,7.0,8.0,3.0,8.0,2005.0,87.0,30.0,Win,16981,4.0,,,,,,,4,0,1,0.34,35.0,60.0,42.0
765.0,2.0,2025-08-09,23:24:00,23:24:00,Second,,Them,Ancient,CT,9.0,3.0,14.0,13.0,3.0,10.0,2062.0,68.0,27.0,Tie,Unrated,5.0,,,,,,,1,0,0,,,,
766.0,2.0,2025-08-10,12:20:00,13:20:00,Second,,Them,Inferno,CT,10.0,7.0,10.0,8.0,1.0,8.0,1622.0,70.0,50.0,Win,Unrated,5.0,,,,,,,1,0,1,,,,
767.0,1.0,2025-08-17,17:48:00,18:48:00,,,,Mirage,T,7.0,5.0,9.0,11.0,5.0,9.0,1804.0,64.0,38.0,Win,17355,5.0,,,,,,,1,0,2,1.31,,,
768.0,1.0,2025-08-17,18:41:00,19:41:00,First,,,Ancient,T,5.0,3.0,10.0,4.0,1.0,10.0,1196.0,49.0,44.0,Win,17709,5.0,,,,,,,2,0,3,,,,
769.0,1.0,2025-08-17,19:23:00,20:23:00,First,,Us,Overpass,T,6.0,1.0,11.0,6.0,5.0,5.0,1424.0,64.0,41.0,Loss,18080,5.0,,,,,,,3,1,0,,,,
770.0,2.0,2025-08-17,21:29:00,22:29:00,First,,Us,Mirage,CT,1.0,2.0,3.0,11.0,6.0,3.0,1418.0,88.0,41.0,Win,Unrated,2.0,,,,,,,4,0,1,,,,
771.0,2.0,2025-08-17,22:00:00,23:00:00,First,,Us,Mirage,T,9.0,2.0,8.0,6.0,2.0,2.0,1636.0,102.0,53.0,Win,Unrated,2.0,,,,,,,5,0,2,,,,
772.0,2.0,2025-08-17,22:27:00,23:27:00,First,,Us,Nuke,CT,3.0,1.0,6.0,6.0,2.0,9.0,968.0,50.0,33.0,Loss,Unrated,5.0,,,,,,,6,1,0,,,,
773.0,2.0,2025-08-17,23:05:00,1900-01-01 00:05:00,First,,Neither,Dust II,T,,,,,,,1927.0,101.0,42.0,Loss,Unrated,5.0,,,,,,,7,2,0,,,,
774.0,1.0,2025-08-18,19:01:00,20:01:00,First,,,Mirage,CT,4.0,0.0,4.0,3.0,3.0,10.0,945.0,59.0,57.0,Loss,17899,5.0,,,,,,,1,3,0,,,,
775.0,1.0,2025-08-18,19:30:00,20:30:00,First,,Neither,Ancient,T,4.0,0.0,5.0,3.0,3.0,9.0,852.0,40.0,28.0,Loss,17639,5.0,,,,,,,2,4,0,,,,
776.0,1.0,2025-08-18,20:10:00,21:10:00,Second,,Them,Overpass,CT,2.0,1.0,5.0,10.0,1.0,7.0,1268.0,70.0,16.0,Win,17283,1.0,,,,,,,3,0,1,,,,
777.0,1.0,2025-08-18,20:48:00,21:48:00,First,,,Dust II,T,8.0,4.0,9.0,4.0,0.0,1.0,1356.0,75.0,58.0,Win,17640,1.0,,,,,,,4,0,2,0.99,41.0,39.0,21.0
778.0,1.0,2025-08-19,18:46:00,19:46:00,Second,,Us,Mirage,T,8.0,4.0,8.0,6.0,2.0,6.0,1565.0,65.0,42.0,Win,18004,5.0,,,,,,,1,0,3,,,,
779.0,1.0,2025-08-19,19:33:00,20:33:00,First,,Them,Inferno,T,11.0,3.0,7.0,6.0,2.0,12.0,1972.0,70.0,41.0,Loss,18355,5.0,,,,,,,2,1,0,,,,
780.0,1.0,2025-08-20,18:02:00,19:02:00,First,Deathmatch,Them,Nuke,CT,5.0,6.0,10.0,6.0,4.0,8.0,1729.0,72.0,45.0,Win,18115,1.0,0.85,17781.0,17674.0,17702.0,,70.8,1,0,1,-6.16,40.0,36.0,66.0
781.0,1.0,2025-08-20,20:02:00,21:02:00,Second,,Neither,Overpass,CT,3.0,4.0,10.0,8.0,4.0,7.0,1709.0,74.0,45.0,Loss,18470,1.0,0.96,19328.0,18197.0,18694.0,,82.6,2,1,0,,,,
782.0,1.0,2025-08-20,20:37:00,21:37:00,Second,,Us,Mirage,T,8.0,0.0,9.0,7.0,2.0,6.0,,73.0,33.0,Loss,18057,1.0,1.0,17821.0,17432.0,17599.0,,60.0,3,2,0,-0.75,15.0,54.0,48.0
783.0,1.0,2025-08-20,21:19:00,22:19:00,Second,,Us,Train,CT,4.0,10.0,7.0,5.0,2.0,9.0,1199.0,54.0,44.0,Win,17670,1.0,,,,,,,4,0,1,-1.4,21.0,56.0,88.0
784.0,1.0,2025-08-21,20:43:00,21:43:00,First,,Them,Dust II,T,5.0,4.0,9.0,10.0,1.0,6.0,1770.0,84.0,20.0,Loss,18020,1.0,,,,,,,1,1,0,1.85,11.0,58.0,34.0
785.0,1.0,2025-08-21,21:23:00,22:23:00,First,Deathmatch,Them,Nuke,T,4.0,3.0,8.0,1.0,2.0,3.0,1088.0,60.0,0.0,Loss,17644,1.0,,,,,,,2,2,0,,,,
786.0,1.0,2025-08-21,22:03:00,23:03:00,First,,Them,Inferno,T,,,,,,,1247.0,51.0,12.0,Loss,17282,1.0,,,,,,,3,3,0,,,,
787.0,1.0,2025-08-22,18:50:00,19:50:00,Second,,Us,Nuke,CT,3.0,5.0,8.0,4.0,1.0,9.0,1061.0,50.0,42.0,Loss,16925,1.0,,,,,,,1,4,0,,,,
788.0,1.0,2025-08-22,22:10:00,23:10:00,Second,,Us,Train,T,9.0,2.0,7.0,4.0,2.0,4.0,1299.0,72.0,23.0,Win,16497,1.0,,,,,,,2,0,1,,,,
789.0,1.0,2025-08-22,22:52:00,23:52:00,First,Deathmatch,Us,Inferno,T,12.0,2.0,6.0,11.0,2.0,7.0,1950.0,84.0,43.0,Win,16851,1.0,,,,,,,3,0,2,5.34,49.0,75.0,29.0
790.0,1.0,2025-08-25,21:21:00,22:21:00,First,,Them,Ancient,CT,6.0,3.0,6.0,3.0,2.0,9.0,876.0,39.0,66.0,Loss,17191,1.0,,,,,,,1,1,0,-3.38,19.0,63.0,42.0
791.0,1.0,2025-08-25,22:11:00,23:11:00,Second,Deathmatch,,Nuke,CT,5.0,0.0,7.0,6.0,6.0,9.0,1419.0,67.0,27.0,Loss,16800,1.0,,,,,,,2,2,0,,,,
792.0,1.0,2025-08-26,19:23:00,20:23:00,Second,,Them,Inferno,CT,,,,,,,835.0,39.0,12.0,Loss,16488,1.0,,,,,,,1,3,0,,,,
793.0,1.0,2025-08-27,19:45:00,20:45:00,Second,,Them,Dust II,CT,4.0,3.0,3.0,14.0,3.0,5.0,1603.0,89.0,27.0,Win,16138,4.0,,,,,,,1,0,1,4.73,34.0,48.0,36.0
794.0,1.0,2025-08-27,20:16:00,21:16:00,Second,,,Inferno,CT,7.0,2.0,6.0,7.0,2.0,7.0,1688.0,76.0,35.0,Win,16505,4.0,,,,,,,2,0,2,-4.33,19.0,51.0,32.0
795.0,1.0,2025-08-28,18:07:00,19:07:00,Second,,Them,Mirage,CT,4.0,1.0,5.0,3.0,2.0,8.0,887.0,49.0,14.0,Loss,16847,5.0,,,,,,,1,1,0,-4.87,31.0,45.0,60.0
796.0,1.0,2025-08-31,19:33:00,20:33:00,First,,,Mirage,T,6.0,3.0,8.0,3.0,1.0,8.0,1077.0,53.0,66.0,Loss,16596,5.0,,,,,,,1,2,0,,,,
797.0,1.0,2025-09-01,00:20:00,01:20:00,First,,Them,Mirage,T,7.0,1.0,7.0,4.0,3.0,6.0,1356.0,56.0,45.0,Win,16228,3.0,,,,,TML,,1,0,1,-0.54,20.0,63.0,44.0
798.0,2.0,2025-09-01,01:05:00,02:05:00,First,,Them,Nuke,T,5.0,3.0,10.0,10.0,5.0,7.0,1644.0,71.0,40.0,Win,Unrated,3.0,,,,,,,2,0,2,-6.47,14.0,62.0,41.0
