ID,PlayerID,Date,LocalTime,StandardTime,PickBan,WarmUp,Advantage,Map,StartSide,TKills,TAssists,TDeaths,CTKills,CTAssists,CTDeaths,Damage,ADR,HS,Result,Rank,Queue,Rating,AvgFriendly,AvgEnemy,AverageOverall,Comments,KASTPercentage,GamesToday,LossStreak,WinStreak,LeetifyRating,LeetifyPosition,LeetifyAim,LeetifyUtility
147,1,11/20/2023,11:13,11:13,Second,AimLabs,Them,Ancient,CT,6,4,7,7,3,6,1461,69,30,Win,6276,1,1.08,5226,6550,5962,,,1,0,2,,,,
148,1,11/20/2023,12:48,12:48,Second,None,Us,Inferno,CT,3,2,4,10,4,5,1295,76,15,Win,6632,2,1.32,8652,6703,7637,,,2,0,3,,,,
149,1,11/20/2023,22:59,22:59,First,AimLabs,Neither,Nuke,T,10,2,8,8,3,9,2103,87,16,Win,6998,1,1.18,7612,8806,8297,,,3,0,4,,,,
150,1,11/20/2023,23:43,23:43,First,None,Neither,Ancient,CT,6,2,5,10,1,9,1919,101,25,Loss,7348,3,1.2,5540,6636,6124,,,4,1,0,,,,
151,1,11/21/2023,0:18,0:18,Second,None,Them,Overpass,CT,3,2,10,6,3,10,1058,58,11,Loss,7224,2,0.76,6650,7197,7041,,,1,2,0,,,,
152,1,11/21/2023,14:43,14:43,Second,None,Us,Mirage,CT,7,2,8,10,1,5,1585,66,11,Win,7118,1,1.19,8888,9994,9441,EL,,2,0,1,,,,
153,1,11/21/2023,19:00,19:00,First,None,Us,Nuke,T,8,4,10,8,7,9,2237,77,25,Win,7483,2,1.01,8203,7057,7748,,,3,0,2,,,,
154,1,11/21/2023,20:55,20:55,Second,AimLabs,Us,Anubis,T,9,2,9,4,1,6,1547,81,0,Loss,7837,1,0.97,7912,6126,7135,,,4,1,0,,,,
155,1,11/21/2023,21:34,21:34,First,AimLabs,Us,Mirage,CT,2,9,6,4,7,8,1325,57,50,Win,7720,1,0.7,7808,5605,6764,,,5,0,1,,,,
156,1,11/21/2023,22:16,22:16,Second,None,,Inferno,CT,2,5,8,6,2,10,1287,53,37,Win,8087,1,0.55,8148,6863,7633,,,6,0,2,,,,
157,1,11/21/2023,23:03,23:03,Second,None,Us,Overpass,T,7,5,9,6,4,7,1569,75,15,Loss,8456,2,0.96,7282,7819,7546,,,7,1,0,,,,
158,1,11/21/2023,23:45,23:45,First,None,Them,Overpass,T,5,7,13,8,6,14,2146,71,38,Loss,8333,2,0.79,6913,7325,7195,,,8,2,0,,,,
159,1,11/26/2023,20:50,20:50,First,None,Us,Mirage,CT,2,4,2,11,6,6,1968,109,23,Win,8233,3,1.42,6349,7498,6867,,,1,0,1,,,,
160,1,11/26/2023,21:27,21:27,First,None,Them,Ancient,T,11,5,10,3,1,6,1682,93,50,Loss,8591,5,1.12,5933,7133,6654,,,2,1,0,,,,
161,1,11/26/2023,22:06,22:06,Second,None,Them,Overpass,CT,6,2,5,13,4,7,1904,100,31,Win,8469,5,1.6,6611,5284,5844,,,3,0,1,,,,
162,1,11/26/2023,22:44,22:44,First,None,Them,Inferno,T,10,3,8,6,0,8,1519,63,25,Loss,8835,5,0.93,5668,7193,6699,,,4,1,0,,,,
